date,commodity,dollar_sales,units,time_of_transaction
2022-06-01,pancake mixes,770.45,430,590223
2022-06-01,pasta,5156.01,4931,6397736
2022-06-01,pasta sauce,7612.79,4372,5674031
2022-06-01,syrups,2843.17,1159,1587656
2022-06-02,pancake mixes,503.19,285,400025
2022-06-02,pasta,4036.95,3813,5121094
2022-06-02,pasta sauce,5939.36,3395,4554920
2022-06-02,syrups,1916.38,798,1199311
2022-06-03,pancake mixes,558.08,333,457366
2022-06-03,pasta,3420.2400000000002,3328,4286778
2022-06-03,pasta sauce,4858.02,2884,3798315
2022-06-03,syrups,1803.8700000000001,758,1093570
2022-06-04,pancake mixes,732.92,440,600022
2022-06-04,pasta,4640.02,4507,5673287
2022-06-04,pasta sauce,6545.35,4029,5001831
2022-06-04,syrups,2951.83,1221,1729440
2022-06-05,pancake mixes,463.37,269,387367
2022-06-05,pasta,3258.17,3175,4053864
2022-06-05,pasta sauce,4714.45,2743,3541033
2022-06-05,syrups,1822.44,755,1095515
2022-06-06,pancake mixes,699.34,420,605972
2022-06-06,pasta,3507.2400000000002,3402,4330561
2022-06-06,pasta sauce,4718.87,2791,3614875
2022-06-06,syrups,2168.17,921,1368484
2022-06-07,pancake mixes,1025.13,614,858957
2022-06-07,pasta,4876.72,4838,5899106
2022-06-07,pasta sauce,6621.7300000000005,3894,4883943
2022-06-07,syrups,2907.4700000000003,1243,1770489
2022-06-15,pancake mixes,966.12,609,781547
2022-06-15,pasta,5325.66,5351,6448012
2022-06-15,pasta sauce,7114.59,4084,5210765
2022-06-15,syrups,2848.18,1226,1686215
2022-06-16,pancake mixes,546.41,326,449583
2022-06-16,pasta,4427.61,4542,5774661
2022-06-16,pasta sauce,5940.66,3359,4523363
2022-06-16,syrups,2106.82,888,1307947
2022-06-17,pancake mixes,531.97,332,438127
2022-06-17,pasta,3798.08,3966,4857833
2022-06-17,pasta sauce,4986.7300000000005,2834,3783911
2022-06-17,syrups,1816.25,771,1112152
2022-06-18,pancake mixes,572.91,364,485782
2022-06-18,pasta,4145.91,4278,5137081
2022-06-18,pasta sauce,5131.78,2978,3894782
2022-06-18,syrups,2151.14,904,1287848
2022-06-19,pancake mixes,599.08,391,535044
2022-06-19,pasta,3914.25,4180,4826980
2022-06-19,pasta sauce,4653.66,2811,3500276
2022-06-19,syrups,1952.99,875,1236972
2022-06-20,pancake mixes,769.18,483,695933
2022-06-20,pasta,4219.52,4476,5146650
2022-06-20,pasta sauce,4582.38,2695,3558083
2022-06-20,syrups,2514.62,1093,1616721
2022-06-21,pancake mixes,955.5,595,801721
2022-06-21,pasta,5147.85,5457,6421203
2022-06-21,pasta sauce,6208.95,3587,4520440
2022-06-21,syrups,3038.26,1352,1897484
2022-06-29,pancake mixes,808.78,456,619372
2022-06-29,pasta,5086.37,5089,6264484
2022-06-29,pasta sauce,6932.05,3902,4987151
2022-06-29,syrups,2810.18,1201,1673962
2022-06-30,pancake mixes,585.2,332,465871
2022-06-30,pasta,4047.57,4105,5332300
2022-06-30,pasta sauce,5628.56,3169,4331538
2022-06-30,syrups,2052.53,894,1272076
2022-07-01,pancake mixes,504.11,301,420874
2022-07-01,pasta,3315.06,3377,4292752
2022-07-01,pasta sauce,4658.7,2674,3638844
2022-07-01,syrups,1729.39,749,1051504
2022-07-02,pancake mixes,513.96,314,432585
2022-07-02,pasta,3586.86,3613,4441567
2022-07-02,pasta sauce,5027.65,2970,3762571
2022-07-02,syrups,1974.16,866,1170331
2022-07-03,pancake mixes,476.23,290,417392
2022-07-03,pasta,3286.42,3358,4156664
2022-07-03,pasta sauce,4519.02,2682,3399271
2022-07-03,syrups,1863.31,828,1196276
2022-07-04,pancake mixes,634.13,382,516989
2022-07-04,pasta,3074.9,3273,4060379
2022-07-04,pasta sauce,4075.55,2411,3132476
2022-07-04,syrups,2221.01,959,1377265
2022-07-05,pancake mixes,926.58,533,735763
2022-07-05,pasta,4505.84,4602,5660134
2022-07-05,pasta sauce,6249.17,3645,4575941
2022-07-05,syrups,2856.9700000000003,1249,1743783
2022-07-13,pancake mixes,801.58,444,576172
2022-07-13,pasta,4766.93,4814,5970910
2022-07-13,pasta sauce,6528.6900000000005,3830,4884130
2022-07-13,syrups,2745.66,1181,1589470
2022-07-14,pancake mixes,393.98,218,325113
2022-07-14,pasta,3653.33,3666,4805283
2022-07-14,pasta sauce,5024.93,2980,4045353
2022-07-14,syrups,1792.8400000000001,773,1124132
2022-07-15,pancake mixes,381.23,203,297535
2022-07-15,pasta,3072.02,3113,4000603
2022-07-15,pasta sauce,4319.77,2587,3406632
2022-07-15,syrups,1506.57,666,955034
2022-07-16,pancake mixes,466.13,272,380681
2022-07-16,pasta,3430.08,3486,4327093
2022-07-16,pasta sauce,4351.04,2677,3505620
2022-07-16,syrups,1759.22,765,1083315
2022-07-17,pancake mixes,385.17,225,338425
2022-07-17,pasta,3217.78,3286,4081447
2022-07-17,pasta sauce,4273.78,2606,3342281
2022-07-17,syrups,1668.51,732,1054977
2022-07-18,pancake mixes,636.37,366,559952
2022-07-18,pasta,3381.51,3431,4235868
2022-07-18,pasta sauce,4271.75,2645,3365181
2022-07-18,syrups,2104.3,942,1342798
2022-07-19,pancake mixes,898.79,527,697352
2022-07-19,pasta,4925.59,4923,5890653
2022-07-19,pasta sauce,6416.84,3912,4700238
2022-07-19,syrups,2851.03,1238,1707096
2022-07-27,pancake mixes,792.88,453,525472
2022-07-27,pasta,4897.79,4821,5607286
2022-07-27,pasta sauce,6583.95,3897,4641190
2022-07-27,syrups,2651.92,1137,1436532
2022-07-28,pancake mixes,581.44,318,446699
2022-07-28,pasta,4266.96,4240,5420338
2022-07-28,pasta sauce,5799.4400000000005,3463,4638261
2022-07-28,syrups,2169.26,916,1296019
2022-07-29,pancake mixes,455.33,249,362869
2022-07-29,pasta,3672.46,3651,4513478
2022-07-29,pasta sauce,5087.61,3080,3916411
2022-07-29,syrups,1902.74,799,1105079
2022-07-30,pancake mixes,660.76,363,500709
2022-07-30,pasta,4941.74,4962,6089184
2022-07-30,pasta sauce,6270.36,3860,4892659
2022-07-30,syrups,2982.21,1280,1726244
2022-07-31,pancake mixes,601.4,342,463650
2022-07-31,pasta,3733.85,3689,4496486
2022-07-31,pasta sauce,4860.3,2951,3778764
2022-07-31,syrups,2082.35,900,1260423
2022-08-01,pancake mixes,724.94,401,590508
2022-08-01,pasta,3704.23,3674,4490414
2022-08-01,pasta sauce,4677.38,2913,3679002
2022-08-01,syrups,2491.59,1092,1585363
2022-08-02,pancake mixes,1171.2,640,880204
2022-08-02,pasta,4937.55,5020,6051324
2022-08-02,pasta sauce,6477.11,3948,4796770
2022-08-02,syrups,3263.62,1429,1977553
2022-08-10,pancake mixes,899.49,507,654465
2022-08-10,pasta,5181.14,4944,6065523
2022-08-10,pasta sauce,7326.53,4215,5268294
2022-08-10,syrups,3166.81,1342,1791190
2022-08-11,pancake mixes,590.85,342,474145
2022-08-11,pasta,4233.29,3997,5176614
2022-08-11,pasta sauce,5844.28,3319,4452312
2022-08-11,syrups,2410.91,1016,1477147
2022-08-12,pancake mixes,552.53,328,439166
2022-08-12,pasta,3475.09,3300,4194223
2022-08-12,pasta sauce,4755.47,2797,3672942
2022-08-12,syrups,2045.42,869,1208938
2022-08-13,pancake mixes,693.83,399,538301
2022-08-13,pasta,3785.17,3599,4535921
2022-08-13,pasta sauce,5075.71,3067,3881633
2022-08-13,syrups,2526.9900000000002,1109,1574513
2022-08-14,pancake mixes,656.72,385,533611
2022-08-14,pasta,3645.13,3508,4370576
2022-08-14,pasta sauce,5256.3,3064,3916528
2022-08-14,syrups,2213.76,970,1357929
2022-08-15,pancake mixes,859.6899999999999,482,715967
2022-08-15,pasta,3878.56,3696,4597692
2022-08-15,pasta sauce,4935.57,2984,3797415
2022-08-15,syrups,2901.71,1260,1793145
2022-08-16,pancake mixes,1106.71,650,874437
2022-08-16,pasta,5523.53,5264,6387363
2022-08-16,pasta sauce,7176.0,4330,5314931
2022-08-16,syrups,3893.29,1725,2385397
2022-08-24,pancake mixes,943.17,546,713505
2022-08-24,pasta,5243.55,4889,6011561
2022-08-24,pasta sauce,7044.92,3933,4974263
2022-08-24,syrups,3126.52,1366,1848585
2022-08-25,pancake mixes,625.49,360,520766
2022-08-25,pasta,4132.73,3904,5117352
2022-08-25,pasta sauce,5296.06,3024,4127707
2022-08-25,syrups,2545.96,1097,1572593
2022-08-26,pancake mixes,532.28,308,413190
2022-08-26,pasta,3522.31,3304,4217137
2022-08-26,pasta sauce,4565.93,2577,3409329
2022-08-26,syrups,2208.93,957,1349166
2022-08-27,pancake mixes,541.1899999999999,339,459643
2022-08-27,pasta,3578.06,3375,4270580
2022-08-27,pasta sauce,4070.19,2389,3098888
2022-08-27,syrups,2679.36,1199,1646759
2022-08-28,pancake mixes,523.03,309,427604
2022-08-28,pasta,3420.73,3248,4125363
2022-08-28,pasta sauce,3863.14,2226,2945379
2022-08-28,syrups,2291.94,1029,1431949
2022-08-29,pancake mixes,659.32,397,567111
2022-08-29,pasta,3547.17,3309,4202230
2022-08-29,pasta sauce,3844.57,2217,2832011
2022-08-29,syrups,2913.8,1298,1864703
2022-08-30,pancake mixes,1047.99,625,810559
2022-08-30,pasta,5114.19,4869,5947475
2022-08-30,pasta sauce,5231.59,3048,3768721
2022-08-30,syrups,4378.07,1899,2643753
2022-09-07,pancake mixes,982.95,548,720020
2022-09-07,pasta,5635.8,5425,6429275
2022-09-07,pasta sauce,5954.150000000001,3274,4069461
2022-09-07,syrups,4454.7300000000005,1930,2634061
2022-09-08,pancake mixes,706.04,429,571718
2022-09-08,pasta,4933.66,4743,5908902
2022-09-08,pasta sauce,4814.16,2596,3488740
2022-09-08,syrups,4311.57,1889,2683562
2022-09-09,pancake mixes,828.38,475,668176
2022-09-09,pasta,5724.29,5519,6811700
2022-09-09,pasta sauce,4225.6,2317,3096568
2022-09-09,syrups,5508.19,2448,3542783
2022-09-10,pancake mixes,1110.26,636,889092
2022-09-10,pasta,7602.7,7139,8359135
2022-09-10,pasta sauce,4226.34,2334,2875301
2022-09-10,syrups,6984.03,3077,4321200
2022-09-11,pancake mixes,295.01,162,168818
2022-09-11,pasta,2164.35,1933,1552091
2022-09-11,pasta sauce,950.48,532,544905
2022-09-11,syrups,1584.07,695,735115
2022-09-12,pancake mixes,496.42,272,386219
2022-09-12,pasta,2170.09,2135,2588522
2022-09-12,pasta sauce,2613.53,1494,1740433
2022-09-12,syrups,1781.55,754,1057661
2022-09-13,pancake mixes,740.63,452,562154
2022-09-13,pasta,3203.11,3252,3853041
2022-09-13,pasta sauce,4193.9400000000005,2310,2884837
2022-09-13,syrups,2378.2400000000002,1013,1362722
2022-09-21,pancake mixes,736.62,440,528258
2022-09-21,pasta,4268.93,4361,5302215
2022-09-21,pasta sauce,5952.84,3239,4198352
2022-09-21,syrups,2539.11,1062,1463154
2022-09-22,pancake mixes,462.13,290,414431
2022-09-22,pasta,3908.04,4087,5222144
2022-09-22,pasta sauce,5526.02,3042,4143615
2022-09-22,syrups,2003.55,843,1250222
2022-09-23,pancake mixes,410.49,235,337385
2022-09-23,pasta,3381.98,3539,4401369
2022-09-23,pasta sauce,4969.66,2795,3789324
2022-09-23,syrups,1768.28,734,1032704
2022-09-24,pancake mixes,668.07,447,592764
2022-09-24,pasta,4899.39,5033,6099823
2022-09-24,pasta sauce,6292.21,3594,4651473
2022-09-24,syrups,3495.91,1508,2052953
2022-09-25,pancake mixes,492.71999999999997,309,434821
2022-09-25,pasta,3353.37,3537,4294089
2022-09-25,pasta sauce,4729.2,2652,3475608
2022-09-25,syrups,1847.05,816,1150866
2022-09-26,pancake mixes,669.45,426,575198
2022-09-26,pasta,3554.51,3642,4405535
2022-09-26,pasta sauce,4524.6900000000005,2626,3366306
2022-09-26,syrups,2452.65,1079,1575336
2022-09-27,pancake mixes,1031.44,613,827155
2022-09-27,pasta,4956.7,5206,6274293
2022-09-27,pasta sauce,6657.1,3763,4775515
2022-09-27,syrups,3431.16,1497,2053305
2022-10-05,pancake mixes,842.6,484,639590
2022-10-05,pasta,5250.29,5396,6522736
2022-10-05,pasta sauce,7577.01,4105,5280228
2022-10-05,syrups,3397.88,1440,1953931
2022-10-06,pancake mixes,660.34,389,535439
2022-10-06,pasta,4106.68,4226,5409245
2022-10-06,pasta sauce,6116.7,3355,4529863
2022-10-06,syrups,2649.85,1113,1594565
2022-10-07,pancake mixes,536.46,308,430295
2022-10-07,pasta,3536.86,3659,4591637
2022-10-07,pasta sauce,5257.93,3007,3821121
2022-10-07,syrups,2191.41,941,1358305
2022-10-08,pancake mixes,578.33,350,484720
2022-10-08,pasta,3829.9900000000002,4014,4714777
2022-10-08,pasta sauce,4776.1,2754,3609629
2022-10-08,syrups,2544.46,1112,1564312
2022-10-09,pancake mixes,656.89,409,534999
2022-10-09,pasta,3255.23,3423,4125407
2022-10-09,pasta sauce,4420.49,2542,3320776
2022-10-09,syrups,2498.77,1117,1529228
2022-10-10,pancake mixes,762.56,459,655725
2022-10-10,pasta,3630.26,3814,4546709
2022-10-10,pasta sauce,4595.34,2653,3415908
2022-10-10,syrups,2976.33,1329,1889829
2022-10-11,pancake mixes,1163.64,700,929920
2022-10-11,pasta,5195.7300000000005,5293,6191595
2022-10-11,pasta sauce,6558.89,3698,4642993
2022-10-11,syrups,3891.98,1718,2338948
2022-10-19,pancake mixes,838.08,494,635661
2022-10-19,pasta,4892.25,4933,5975046
2022-10-19,pasta sauce,7137.72,3897,4949410
2022-10-19,syrups,3227.67,1402,1899622
2022-10-20,pancake mixes,595.22,353,506831
2022-10-20,pasta,4029.11,4115,5170527
2022-10-20,pasta sauce,5562.49,3063,4151811
2022-10-20,syrups,2636.98,1153,1611701
2022-10-21,pancake mixes,522.67,307,423674
2022-10-21,pasta,3558.65,3603,4514324
2022-10-21,pasta sauce,4669.62,2565,3415276
2022-10-21,syrups,2427.15,1069,1513336
2022-10-22,pancake mixes,664.63,409,553430
2022-10-22,pasta,3710.34,3856,4663446
2022-10-22,pasta sauce,4835.54,2643,3535608
2022-10-22,syrups,2865.89,1283,1803656
2022-10-23,pancake mixes,530.22,337,425449
2022-10-23,pasta,3750.95,3836,4692585
2022-10-23,pasta sauce,4374.51,2516,3225300
2022-10-23,syrups,2715.45,1226,1702803
2022-10-24,pancake mixes,737.07,443,654780
2022-10-24,pasta,3828.01,3905,4872817
2022-10-24,pasta sauce,4592.1900000000005,2580,3328426
2022-10-24,syrups,3267.32,1447,2069899
2022-10-25,pancake mixes,1163.71,705,899337
2022-10-25,pasta,5501.83,5564,6536159
2022-10-25,pasta sauce,6446.0,3573,4556974
2022-10-25,syrups,4707.2,2074,2809785
2022-11-02,pancake mixes,1030.39,645,821439
2022-11-02,pasta,5349.24,5252,6218818
2022-11-02,pasta sauce,6610.97,3741,4601557
2022-11-02,syrups,4157.2300000000005,1831,2506332
2022-11-03,pancake mixes,781.07,458,658405
2022-11-03,pasta,4639.3,4603,5808896
2022-11-03,pasta sauce,5306.1900000000005,2893,3901671
2022-11-03,syrups,3539.35,1555,2235450
2022-11-04,pancake mixes,1098.9,664,900066
2022-11-04,pasta,5879.9800000000005,5763,7254580
2022-11-04,pasta sauce,6217.42,3427,4498405
2022-11-04,syrups,4902.16,2140,3078052
2022-11-05,pancake mixes,1294.01,787,1032118
2022-11-05,pasta,6435.9800000000005,6213,7460126
2022-11-05,pasta sauce,6519.02,3567,4367480
2022-11-05,syrups,5597.9800000000005,2428,3360672
2022-11-06,pancake mixes,1339.91,799,1143723
2022-11-06,pasta,6123.04,5847,7248281
2022-11-06,pasta sauce,5759.04,3069,3913068
2022-11-06,syrups,5567.41,2398,3497274
2022-11-07,pancake mixes,1478.05,881,1060616
2022-11-07,pasta,6115.52,5733,5990435
2022-11-07,pasta sauce,4564.02,2428,2653949
2022-11-07,syrups,5123.94,2187,2708464
2022-11-16,pancake mixes,724.05,431,579899
2022-11-16,pasta,3001.2,2983,3657763
2022-11-16,pasta sauce,4130.37,2269,2927385
2022-11-16,syrups,1947.2,832,1159555
2022-11-17,pancake mixes,663.99,404,579238
2022-11-17,pasta,3811.59,3720,4717166
2022-11-17,pasta sauce,5186.14,2854,3824151
2022-11-17,syrups,2127.03,891,1294741
2022-11-18,pancake mixes,622.17,384,525151
2022-11-18,pasta,3669.71,3587,4573982
2022-11-18,pasta sauce,5070.4800000000005,2794,3758836
2022-11-18,syrups,1871.01,810,1159927
2022-11-19,pancake mixes,676.3100000000001,427,608053
2022-11-19,pasta,4526.61,4522,5588478
2022-11-19,pasta sauce,5817.26,3445,4403735
2022-11-19,syrups,2342.4900000000002,1005,1469466
2022-11-20,pancake mixes,894.52,555,788941
2022-11-20,pasta,5283.13,5185,6380318
2022-11-20,pasta sauce,6022.63,3606,4583113
2022-11-20,syrups,2813.61,1175,1767016
2022-11-21,pancake mixes,1385.13,853,1124578
2022-11-21,pasta,5793.58,5818,6797976
2022-11-21,pasta sauce,6991.33,4114,4931228
2022-11-21,syrups,3955.51,1642,2292455
2022-11-22,pancake mixes,839.79,536,698939
2022-11-22,pasta,3800.55,3770,4644035
2022-11-22,pasta sauce,4752.78,2819,3538144
2022-11-22,syrups,2516.33,1049,1446434
2022-11-30,pancake mixes,1009.09,676,912126
2022-11-30,pasta,4966.03,4909,6174978
2022-11-30,pasta sauce,6839.31,3803,4995561
2022-11-30,syrups,2634.31,1100,1568574
2022-12-01,pancake mixes,935.18,690,895952
2022-12-01,pasta,5146.1,5051,6545100
2022-12-01,pasta sauce,6945.27,3924,5297149
2022-12-01,syrups,2198.78,944,1377275
2022-12-02,pancake mixes,746.09,530,727937
2022-12-02,pasta,4351.31,4338,5577236
2022-12-02,pasta sauce,5919.02,3380,4539618
2022-12-02,syrups,2060.83,876,1271803
2022-12-03,pancake mixes,1177.68,880,1088172
2022-12-03,pasta,5737.34,5701,6991123
2022-12-03,pasta sauce,7079.12,4068,5252454
2022-12-03,syrups,3160.4700000000003,1309,1808833
2022-12-04,pancake mixes,926.25,706,906982
2022-12-04,pasta,4476.18,4414,5447416
2022-12-04,pasta sauce,5603.8,3258,4252262
2022-12-04,syrups,1971.42,840,1238479
2022-12-05,pancake mixes,1160.55,888,1089648
2022-12-05,pasta,4160.56,4174,5176340
2022-12-05,pasta sauce,5371.66,3069,4013715
2022-12-05,syrups,2251.45,1011,1474836
2022-12-06,pancake mixes,1586.34,1192,1457903
2022-12-06,pasta,6609.96,6599,8033658
2022-12-06,pasta sauce,8427.84,4774,6043616
2022-12-06,syrups,3639.08,1580,2263139
2022-12-14,pancake mixes,980.59,586,760161
2022-12-14,pasta,5869.04,5858,7290845
2022-12-14,pasta sauce,8946.8,5072,6580929
2022-12-14,syrups,3219.4900000000002,1348,1880654
2022-12-15,pancake mixes,623.47,371,526926
2022-12-15,pasta,4275.26,4291,5471911
2022-12-15,pasta sauce,6594.110000000001,3710,4923551
2022-12-15,syrups,2184.36,904,1356698
2022-12-16,pancake mixes,470.83,301,409260
2022-12-16,pasta,3574.94,3744,4558665
2022-12-16,pasta sauce,5280.55,3036,4040822
2022-12-16,syrups,1909.78,789,1172293
2022-12-17,pancake mixes,565.91,351,478679
2022-12-17,pasta,4021.74,4101,5084064
2022-12-17,pasta sauce,5813.6900000000005,3397,4342250
2022-12-17,syrups,2022.0800000000002,858,1253922
2022-12-18,pancake mixes,521.65,326,458225
2022-12-18,pasta,3530.81,3654,4456394
2022-12-18,pasta sauce,5162.47,3058,3866603
2022-12-18,syrups,1806.75,767,1073881
2022-12-19,pancake mixes,781.22,487,714389
2022-12-19,pasta,3949.43,4152,5142383
2022-12-19,pasta sauce,5557.14,3305,4285215
2022-12-19,syrups,2685.8,1146,1665211
2022-12-20,pancake mixes,1135.09,692,928712
2022-12-20,pasta,5672.73,5999,7049723
2022-12-20,pasta sauce,8316.630000000001,5085,6208529
2022-12-20,syrups,3149.3,1338,1915951
2022-12-28,pancake mixes,926.85,551,705922
2022-12-28,pasta,6015.92,6431,7393854
2022-12-28,pasta sauce,10868.75,8698,9438445
2022-12-28,syrups,2987.13,1222,1685366
2022-12-29,pancake mixes,677.36,381,515736
2022-12-29,pasta,5107.32,5605,6746749
2022-12-29,pasta sauce,10203.99,8361,9307587
2022-12-29,syrups,2363.51,978,1425720
2022-12-30,pancake mixes,501.51,294,417789
2022-12-30,pasta,4381.74,4825,5742618
2022-12-30,pasta sauce,8631.65,7237,8063982
2022-12-30,syrups,1839.41,751,1099217
2022-12-31,pancake mixes,539.16,331,415198
2022-12-31,pasta,4384.5199999999995,5004,5767163
2022-12-31,pasta sauce,10209.83,8910,9404016
2022-12-31,syrups,1992.79,858,1202442
2023-01-01,pancake mixes,521.78,312,442443
2023-01-01,pasta,4065.7,4631,5351113
2023-01-01,pasta sauce,9203.18,8209,8821948
2023-01-01,syrups,1793.28,753,1124985
2023-01-02,pancake mixes,811.75,481,728361
2023-01-02,pasta,4492.42,5025,5927842
2023-01-02,pasta sauce,10746.09,9605,10092540
2023-01-02,syrups,2360.61,990,1522433
2023-01-03,pancake mixes,1438.24,852,1166716
2023-01-03,pasta,7162.36,7962,9099038
2023-01-03,pasta sauce,14541.87,12371,12801215
2023-01-03,syrups,3697.73,1543,2190165
2023-01-11,pancake mixes,749.9399999999999,434,542069
2023-01-11,pasta,5129.64,5252,6091607
2023-01-11,pasta sauce,6824.56,4016,4965302
2023-01-11,syrups,2703.04,1137,1548501
2023-01-12,pancake mixes,595.43,353,492953
2023-01-12,pasta,4020.39,4188,5245442
2023-01-12,pasta sauce,5531.87,3260,4274659
2023-01-12,syrups,2079.42,862,1267506
2023-01-13,pancake mixes,469.7,280,402478
2023-01-13,pasta,3404.71,3641,4403018
2023-01-13,pasta sauce,4565.97,2857,3714475
2023-01-13,syrups,1793.25,796,1144825
2023-01-14,pancake mixes,598.63,379,484772
2023-01-14,pasta,3594.78,3853,4649005
2023-01-14,pasta sauce,4853.12,2965,3734339
2023-01-14,syrups,2078.3,888,1281717
2023-01-15,pancake mixes,659.96,414,563078
2023-01-15,pasta,3707.03,3933,4853702
2023-01-15,pasta sauce,4964.02,2981,3938452
2023-01-15,syrups,2082.33,899,1374100
2023-01-16,pancake mixes,1801.73,1064,1636033
2023-01-16,pasta,7184.37,7406,9165413
2023-01-16,pasta sauce,9683.89,5895,7638247
2023-01-16,syrups,4946.83,2143,3311611
2023-01-17,pancake mixes,1206.73,714,923231
2023-01-17,pasta,4873.9,5122,5815177
2023-01-17,pasta sauce,6713.72,4015,4859450
2023-01-17,syrups,3305.86,1408,1944627
2023-01-25,pancake mixes,908.78,536,709489
2023-01-25,pasta,4625.87,4708,5689328
2023-01-25,pasta sauce,6646.58,3729,4869527
2023-01-25,syrups,2754.25,1130,1580880
2023-01-26,pancake mixes,594.35,368,535172
2023-01-26,pasta,3691.43,3817,4794280
2023-01-26,pasta sauce,5077.61,2814,3883072
2023-01-26,syrups,1928.1000000000001,786,1180150
2023-01-27,pancake mixes,647.75,411,543644
2023-01-27,pasta,3312.23,3535,4313924
2023-01-27,pasta sauce,4877.46,2788,3683568
2023-01-27,syrups,1823.92,781,1138081
2023-01-28,pancake mixes,789.49,516,667850
2023-01-28,pasta,4404.03,4653,5411636
2023-01-28,pasta sauce,6034.12,3464,4380625
2023-01-28,syrups,2807.17,1171,1652047
2023-01-29,pancake mixes,719.37,525,539463
2023-01-29,pasta,3316.92,3540,4276615
2023-01-29,pasta sauce,4807.4,2776,3602725
2023-01-29,syrups,2136.23,940,1240854
2023-01-30,pancake mixes,858.4,546,779250
2023-01-30,pasta,3407.61,3593,4285404
2023-01-30,pasta sauce,4688.09,2706,3520583
2023-01-30,syrups,2362.61,1004,1503317
2023-01-31,pancake mixes,1127.68,719,988780
2023-01-31,pasta,5103.14,5367,6252947
2023-01-31,pasta sauce,6747.68,3844,4903659
2023-01-31,syrups,3289.62,1385,2008604
2023-02-08,pancake mixes,897.82,573,691777
2023-02-08,pasta,4828.31,5051,5740413
2023-02-08,pasta sauce,6815.92,3750,4606324
2023-02-08,syrups,2924.42,1221,1648748
2023-02-09,pancake mixes,639.9,394,530212
2023-02-09,pasta,3682.25,3950,4794468
2023-02-09,pasta sauce,5098.81,2849,3849004
2023-02-09,syrups,2014.44,853,1274037
2023-02-10,pancake mixes,645.4399999999999,430,562081
2023-02-10,pasta,3273.79,3542,4191927
2023-02-10,pasta sauce,4782.86,2675,3535513
2023-02-10,syrups,2000.73,831,1185846
2023-02-11,pancake mixes,633.16,421,550726
2023-02-11,pasta,3594.39,3909,4474778
2023-02-11,pasta sauce,4531.5,2579,3395143
2023-02-11,syrups,2331.9,980,1412798
2023-02-12,pancake mixes,701.4,442,615095
2023-02-12,pasta,3703.64,3964,4575107
2023-02-12,pasta sauce,4816.37,2674,3471512
2023-02-12,syrups,2118.28,917,1344005
2023-02-13,pancake mixes,737.59,487,668178
2023-02-13,pasta,3490.76,3756,4441383
2023-02-13,pasta sauce,4600.400000000001,2570,3368740
2023-02-13,syrups,2445.38,1033,1514889
2023-02-14,pancake mixes,1088.4,692,917330
2023-02-14,pasta,4896.59,5312,6008788
2023-02-14,pasta sauce,6597.93,3668,4623826
2023-02-14,syrups,3125.64,1328,1890565
2023-02-22,pancake mixes,1030.41,646,837656
2023-02-22,pasta,5612.52,6023,6959838
2023-02-22,pasta sauce,7975.64,4391,5508774
2023-02-22,syrups,3294.31,1355,1888348
2023-02-23,pancake mixes,553.11,334,460695
2023-02-23,pasta,3808.86,4114,4980258
2023-02-23,pasta sauce,5636.21,3062,3972295
2023-02-23,syrups,1933.13,811,1134873
2023-02-24,pancake mixes,521.55,349,497178
2023-02-24,pasta,3335.12,3654,4391679
2023-02-24,pasta sauce,4904.12,2727,3703431
2023-02-24,syrups,1922.77,813,1154236
2023-02-25,pancake mixes,571.07,387,512024
2023-02-25,pasta,3790.95,4198,4997516
2023-02-25,pasta sauce,5324.79,2985,3943005
2023-02-25,syrups,2219.81,948,1345374
2023-02-26,pancake mixes,717.57,454,646821
2023-02-26,pasta,3635.08,3913,4754898
2023-02-26,pasta sauce,5093.11,2882,3806479
2023-02-26,syrups,2147.4,935,1344912
2023-02-27,pancake mixes,561.79,372,507693
2023-02-27,pasta,2544.9900000000002,2918,3394093
2023-02-27,pasta sauce,3703.19,2046,2673215
2023-02-27,syrups,1667.15,708,1077853
2023-02-28,pancake mixes,1117.34,705,935846
2023-02-28,pasta,5204.08,5791,6747321
2023-02-28,pasta sauce,6998.71,4050,5088742
2023-02-28,syrups,3275.9700000000003,1430,2001151
2023-03-08,pancake mixes,935.1899999999999,575,726801
2023-03-08,pasta,5074.68,5472,6375595
2023-03-08,pasta sauce,7582.35,4499,5694146
2023-03-08,syrups,2846.61,1242,1681775
2023-03-09,pancake mixes,676.46,424,579468
2023-03-09,pasta,4164.73,4501,5504984
2023-03-09,pasta sauce,6583.4400000000005,4128,5343517
2023-03-09,syrups,2125.9900000000002,906,1319952
2023-03-10,pancake mixes,600.05,381,542615
2023-03-10,pasta,3824.54,4221,5008434
2023-03-10,pasta sauce,5902.47,3655,4803047
2023-03-10,syrups,2177.18,918,1301793
2023-03-11,pancake mixes,637.14,404,524762
2023-03-11,pasta,3781.89,4179,4933290
2023-03-11,pasta sauce,5652.76,3625,4698739
2023-03-11,syrups,2137.81,920,1291711
2023-03-12,pancake mixes,673.63,434,606155
2023-03-12,pasta,3476.97,3896,4650080
2023-03-12,pasta sauce,5374.86,3444,4430756
2023-03-12,syrups,2001.0,864,1254068
2023-03-13,pancake mixes,778.54,521,723041
2023-03-13,pasta,3669.33,3997,4649592
2023-03-13,pasta sauce,5420.79,3538,4461136
2023-03-13,syrups,2391.9700000000003,1056,1534810
2023-03-14,pancake mixes,1173.03,734,984961
2023-03-14,pasta,5270.36,5859,6767369
